City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Kolkata,19-09-2023,9.88,22.6,6.75,11.9,18.63,9.6,0.37,3.35,14.86,19.45,18.1,1.53,33,Good
Kolkata,20-09-2023,20.57,44.33,14.74,23.75,38.48,11.8,0.55,5.1,20.25,19.7,18.25,2.64,54,Satisfactory
Kolkata,21-09-2023,26.92,54.04,23.25,24.46,46.95,12.86,0.6,6.07,19.36,23.85,21.22,3.39,74,Satisfactory
Kolkata,22-09-2023,22.27,39.76,9.48,18.8,28.26,11.41,0.52,3.85,23.79,21.59,18.45,2.16,61,Satisfactory
Kolkata,23-09-2023,13.46,27.79,5.37,15.08,20.36,10.81,0.44,3.93,23.79,17.44,16.08,1.61,44,Good
Kolkata,24-09-2023,7.86,19.38,6.52,12.54,19.05,10.95,0.32,3.52,15.08,22.55,19.38,1.76,31,Good
Kolkata,25-09-2023,11.71,22.26,9.76,18.31,28.02,9.79,0.53,3.39,10.42,25.57,20.93,2.19,36,Good
Kolkata,26-09-2023,18.45,31.97,9.05,19.79,28.81,10.36,0.53,4.13,16.25,23.51,20.91,3,46,Good
Kolkata,27-09-2023,19.27,33.53,10.16,22.59,32.53,12.21,0.53,4.82,18.09,24.31,22.17,2.16,48,Good
Kolkata,28-09-2023,19.66,33.92,14.96,21.08,35.71,13.45,0.56,4.81,12.16,28.94,24.97,2.78,47,Good
Kolkata,29-09-2023,14.96,26.69,7.84,18.02,25.86,10.91,0.44,3.97,15.97,24.06,21.56,2.09,44,Good
Kolkata,30-09-2023,14.36,30.44,7.87,19.59,27.37,12.37,0.43,6.14,20.4,18.95,19.19,1.66,42,Good
Kolkata,01-10-2023,32.51,61.75,9.06,24.88,33.94,12.94,0.57,8.09,25.58,23.34,18.4,2.84,56,Satisfactory
Kolkata,02-10-2023,53.48,90.6,10.78,26.72,37.62,12.05,0.7,7.47,33.08,25.44,20.5,2.53,86,Satisfactory
Kolkata,03-10-2023,38.11,65.5,7.29,26.61,33.91,12.51,0.6,5.36,24.73,20.31,17.84,2.17,78,Satisfactory
Kolkata,04-10-2023,32.16,58.42,5.25,20.46,25.58,13.25,0.49,7.52,35.75,18.67,16.67,1.72,70,Satisfactory
Kolkata,05-10-2023,36.38,66.53,14.07,25.99,40,11.1,0.69,5.51,28.48,22.68,19.39,2.34,72,Satisfactory
Kolkata,06-10-2023,41.4,76.92,12.93,26.84,39.51,9.86,0.67,4.99,25.91,23.75,21.06,2.61,90,Satisfactory
Kolkata,07-10-2023,33.22,65.76,9.47,24.83,34.22,8.97,0.67,4.4,26.62,25.1,21.82,2.52,77,Satisfactory
Kolkata,08-10-2023,25.16,55.33,16.23,21.42,37.51,9.89,0.66,4.05,22.52,24.95,21.71,2.72,78,Satisfactory
Kolkata,09-10-2023,11.61,30.49,6.4,15.09,21.29,9.3,0.38,4.14,19.3,24.99,19.94,1.82,51,Satisfactory
Kolkata,10-10-2023,14.75,52.87,16.19,19.56,35.72,9.22,0.62,4.72,16.92,30.08,26.22,2.78,51,Satisfactory
Kolkata,11-10-2023,37.23,66.97,37.6,26.81,62.43,11.88,0.94,5.52,23.79,25.97,26.71,4.9,95,Satisfactory
Kolkata,12-10-2023,50.35,82.16,40.06,30.4,70.28,9.34,1.07,4.31,31.44,20.23,25.42,5.07,110,Moderate
Kolkata,13-10-2023,69.61,108.35,15.77,29.86,45.64,9.41,0.74,6.85,32.84,11.91,12.83,3.65,116,Moderate
Kolkata,14-10-2023,69.89,107.38,7.35,31.27,38.63,10.3,0.63,7.36,52.83,9.85,10.38,2.6,148,Moderate
Kolkata,15-10-2023,64.09,103.94,7.8,31.64,39.45,11.66,0.7,6.33,50.55,10.45,12.31,2.59,135,Moderate
Kolkata,16-10-2023,56.62,92.76,13.47,33.22,46.71,12.09,0.76,4.47,34.19,20.41,33.65,2.72,129,Moderate
Kolkata,17-10-2023,50.03,85.23,23.48,34.86,58.24,12.26,0.86,6.51,21.23,24.3,35.75,4.02,94,Satisfactory
Kolkata,18-10-2023,62.88,108.38,51.52,39.8,87.26,13.14,1.17,6.9,29.78,27.67,40.3,5.61,149,Moderate
Kolkata,19-10-2023,61.12,105.64,38.45,34.54,69.35,11.71,1.03,4.32,35.19,24.88,35.85,4.29,145,Moderate
Kolkata,20-10-2023,63,101.4,12.99,32.87,45.48,10.42,0.85,5.15,40.98,22.31,36.56,2.62,118,Moderate
Kolkata,21-10-2023,87.18,128.62,9.96,33.12,43.03,11.18,0.82,7.23,43.72,17.9,29.52,2.56,184,Moderate
Kolkata,22-10-2023,68.66,111.63,20.17,39.51,59.45,11.14,0.91,8.61,38.38,17.33,28.24,3.01,174,Moderate
Kolkata,23-10-2023,83.63,130.56,20.42,41.4,61.7,12.43,0.99,6.64,35.29,18.92,29.63,3.61,181,Moderate
Kolkata,24-10-2023,34.47,58.82,5.79,25.85,31.51,12.34,0.51,4.18,33.2,21.95,32.25,1.58,121,Moderate
Kolkata,25-10-2023,17.39,42,8.01,20.41,28.21,14.18,0.46,4.27,22.57,16.84,27.51,1.37,55,Satisfactory
Kolkata,26-10-2023,33.33,63.66,10.15,26.3,36.42,10.78,0.66,6.74,14.61,19.16,33.62,2.22,54,Satisfactory
Kolkata,27-10-2023,97.83,133.73,20.33,27.72,48.02,10.95,0.69,9.55,21.29,18.14,31.88,2.72,114,Moderate
Kolkata,28-10-2023,129.59,180.39,10.55,30.93,41.48,13.41,0.57,11.25,30.33,16.07,27.94,2.07,289,Poor
Kolkata,29-10-2023,120.12,177.4,18.92,36.38,55.32,12.98,0.74,9.68,27.19,18.62,30.77,2.52,265,Poor
Kolkata,30-10-2023,102.54,171.02,25.42,40.53,65.82,14.44,0.93,8.75,30.65,22.83,35.16,3.27,251,Poor
Kolkata,31-10-2023,106.31,200.92,32.12,50.3,82.35,17.03,1.22,8.71,35.61,25.03,37.09,4.56,255,Poor
Kolkata,01-11-2023,101.59,211.21,49.12,54.98,104.08,17.99,1.33,9.44,40.02,21.35,30.9,5.29,249,Poor
Kolkata,02-11-2023,75.18,157.84,19.95,46.23,66.18,18.4,0.9,10.2,37.77,10.12,16.57,2.41,195,Moderate
Kolkata,03-11-2023,67.16,136.63,15.49,39.2,54.45,18.45,0.78,8.63,34.9,20.16,34.56,2.48,140,Moderate
Kolkata,04-11-2023,71.91,147.98,46.18,48.22,88.9,16.59,1.09,8.48,35.16,23.44,34.24,3.31,133,Moderate
Kolkata,05-11-2023,118.34,221.56,34.21,56.85,88.37,16.67,1.39,11.49,42.73,20.65,31.27,4.4,208,Poor
Kolkata,06-11-2023,141.21,244.81,15.85,52.13,67.98,18.07,1.3,9.59,49.62,8.93,14.28,2.72,296,Poor
Kolkata,07-11-2023,88.07,180.18,24.96,56.32,81.19,19.12,0.95,11.24,41.41,25.94,37.94,3.85,236,Poor
Kolkata,08-11-2023,50.55,103.92,9.91,32.06,41.23,19.43,0.59,6.13,29.77,19.81,28.54,1.86,159,Moderate
Kolkata,09-11-2023,11.92,34.15,7.48,15.9,21.94,16.9,0.43,5.26,30.06,17.32,25.69,1.02,64,Satisfactory
Kolkata,10-11-2023,19.4,43.14,6.53,19.76,25.71,13.62,0.51,6.03,37.37,11.66,17.12,1.51,53,Satisfactory
Kolkata,11-11-2023,31.74,81.19,31.45,29.62,59.18,12.38,0.95,8.63,21.54,9.67,17.3,2.82,70,Satisfactory
Kolkata,12-11-2023,83.3,181.97,93.88,58.28,147.85,27.04,1.71,11.53,32.19,28.28,43.48,8.69,173,Moderate
Kolkata,13-11-2023,93.94,204.82,61.28,61.02,117.62,29.31,1.37,12.42,36.07,25.66,49.78,6.41,240,Poor
Kolkata,14-11-2023,78.47,171.14,42.01,60.5,101.9,23.66,1.19,11.15,31.36,22.45,45.14,4.41,199,Moderate
Kolkata,15-11-2023,73.73,161.01,63.94,53.69,113.96,25.83,1.3,9.17,27.47,29.04,53.21,5.11,186,Moderate
Kolkata,16-11-2023,86.92,170.48,67.18,59.83,122.19,26.43,1.33,10.57,36.57,15.17,40.21,4.52,187,Moderate
Kolkata,17-11-2023,91.89,178.88,67.3,53.58,119.98,27.14,1.31,13.74,34.36,29.2,54.82,4.76,207,Poor
Kolkata,18-11-2023,106.34,203.72,75.24,62.51,131.48,24.74,1.55,14.33,36.15,26.26,45.72,5.58,235,Poor
Kolkata,19-11-2023,94.08,208.28,61.33,63.25,123.02,27.35,1.38,13.49,41.82,34.12,52.12,6.12,246,Poor
Kolkata,20-11-2023,93.97,195.42,99.92,67.53,162.54,30.5,1.57,11.74,39.23,32.3,45.24,6.59,237,Poor
Kolkata,21-11-2023,90.03,183.8,51.29,57.15,105.16,31.22,1.14,11.62,42.51,29.77,42.25,4.94,216,Poor
Kolkata,22-11-2023,89.43,187.94,40.04,60.78,100.86,29.84,1.08,13.85,41.21,26.17,36.19,4.76,197,Moderate
Kolkata,23-11-2023,110.7,222.67,54.7,69.34,123.61,31.07,1.36,18.3,41.56,30.02,44.8,5.23,234,Poor
Kolkata,24-11-2023,132.43,258,75.4,66.27,139.23,30.21,1.45,11.68,39.64,32.78,50.04,5.71,295,Poor
Kolkata,25-11-2023,117.23,233.93,70.09,63.55,127.99,28.58,1.52,9.97,42.48,26.91,36.68,4.87,278,Poor
Kolkata,26-11-2023,117.32,229.43,98.2,65.19,145.73,29.69,1.93,7.12,35.96,38.16,44.74,6.56,279,Poor
Kolkata,27-11-2023,114.92,232.5,63.4,55.04,115.33,27.83,1.47,8.3,41.27,33.49,43.63,5.91,276,Poor
Kolkata,28-11-2023,74.28,156.41,45.84,47.44,92.95,24.42,1.13,8.09,35.04,35.92,44.37,5.88,211,Poor
Kolkata,29-11-2023,83.26,170.19,74.96,50.73,120.73,25.1,1.48,9.25,33.83,34.55,44.62,7.85,207,Poor
Kolkata,30-11-2023,107.68,224.99,96.3,54.42,142.7,25.16,1.83,14.33,32.56,39.26,53.86,9.44,242,Poor
Kolkata,01-12-2023,92.93,192.04,80.54,44.48,121.36,22.43,1.36,9.74,33.74,34.29,49.48,5.99,247,Poor
Kolkata,02-12-2023,82.72,165.95,67.81,48.51,115,21.82,1.27,10.82,33.8,30.18,42.49,5.26,191,Moderate
Kolkata,03-12-2023,95.06,202.55,70.95,56.41,120.88,28.27,1.22,12.92,36.38,31.55,42.19,5.27,205,Poor
Kolkata,04-12-2023,101.36,203.24,56.03,53.02,105.46,29.08,1.22,15.09,36.22,30.29,43.2,5.07,241,Poor
Kolkata,05-12-2023,85.69,173.56,34.51,50.15,84.09,26.58,1.06,13.24,35.88,30.27,38.15,3.36,202,Poor
Kolkata,06-12-2023,71.72,143.09,46.68,46.56,92.79,25.75,0.97,9.53,32.72,15.11,21.59,3.14,183,Moderate
Kolkata,07-12-2023,68.23,152.71,76.75,56.2,132.12,29.46,1.27,12.53,28.53,29.2,40.84,5.08,163,Moderate
Kolkata,08-12-2023,76.4,163.09,69.99,53.73,121.73,29.94,1.13,16.61,25.83,28.49,40.12,5.14,201,Poor
Kolkata,09-12-2023,61.42,135.43,27.77,47.07,74.3,25.61,0.87,13.04,36.19,23.65,33.33,2.65,129,Moderate
Kolkata,10-12-2023,57.4,136.04,30.53,53.6,83.24,26.79,0.72,12.22,43.22,28.32,38.62,2.74,151,Moderate
Kolkata,11-12-2023,74.26,149.7,19.23,43.49,62.55,26.53,0.83,11.73,48.36,27.43,34.84,2.09,146,Moderate
Kolkata,12-12-2023,67.18,140.94,15.89,43.48,59.36,23.73,0.88,10.6,38.79,17.76,21.69,2.04,139,Moderate
Kolkata,13-12-2023,101.93,185.67,17.2,43.64,60.84,23.41,1.01,13.1,44.65,20.86,21.11,2.67,193,Moderate
Kolkata,14-12-2023,121.48,228.18,37.12,51.04,88.08,22.81,1.29,14.43,41.67,36.25,44,3.46,257,Poor
Kolkata,15-12-2023,96.64,186.46,25.75,41.49,67.17,23.7,0.96,11.96,39.54,27.38,36.39,2.68,269,Poor
Kolkata,16-12-2023,60.88,131.04,14.6,42.26,56.78,21.73,0.74,16.57,31.63,21.81,33.07,2.1,159,Moderate
Kolkata,17-12-2023,65.04,139.55,18.08,42.15,60.14,20.85,0.81,14.42,35.12,24.82,37.84,2.32,129,Moderate
Kolkata,18-12-2023,69.51,152.91,10.61,36.45,47,21.4,0.74,12.95,44.6,19.39,28.77,2.03,143,Moderate
Kolkata,19-12-2023,68.66,150.99,10.59,38.67,49.18,21.81,0.67,15.32,38.31,19.11,28.69,1.53,145,Moderate
Kolkata,20-12-2023,83.06,185.51,30.54,49.15,79.65,23.67,1.12,13.97,36.92,19.11,30.56,2.45,165,Moderate
Kolkata,21-12-2023,121.14,248.22,46.48,54.57,101.01,27.78,1.38,13.41,32.14,33.28,45.32,2.95,258,Poor
Kolkata,22-12-2023,109.38,220.65,17.01,45.09,62.02,24.24,1.29,8.08,28.06,28.35,36.79,1.49,253,Poor
Kolkata,23-12-2023,120.65,234.99,13.73,48.48,62.12,26.28,1.19,10.05,37.72,25.93,33.59,1.58,274,Poor
Kolkata,24-12-2023,123.92,262.53,49.47,56.67,96.2,29.43,1.75,13.56,34.37,34.25,42.39,2.67,295,Poor
Kolkata,25-12-2023,104.65,231.11,97.36,69.8,165.9,31.69,2.09,11.59,33.36,46.36,56.84,4.49,274,Poor
Kolkata,26-12-2023,107.72,217.34,44.27,54.49,98.47,28.97,1.56,11.57,26.93,29.76,37.45,2.97,269,Poor
Kolkata,27-12-2023,79.44,144.61,9.66,38.43,48,27.49,0.96,12.59,34.64,22.44,29.42,1.49,179,Moderate
Kolkata,28-12-2023,118.6,212.65,12.86,42.52,55.28,24.3,1.44,16.25,28.33,32.13,39.63,1.86,251,Poor
Kolkata,29-12-2023,95.05,177.8,21.78,46.23,67.98,25.24,1.22,16.33,34.9,28.37,34.72,1.84,241,Poor
Kolkata,30-12-2023,114.01,220.29,60.36,54.24,103.29,30.36,1.59,18.39,27.94,36.97,43.82,3.05,235,Poor
Kolkata,31-12-2023,128.67,235.51,88.57,64.68,143.92,34.42,2.04,18.82,26.28,36.66,48.76,5.43,289,Poor
Kolkata,01-01-2024,128.62,247.05,84.98,64.93,149.92,34.09,2.09,19.89,26.8,41.65,55.06,5.08,298,Poor
Kolkata,02-01-2024,114.73,220.19,43.1,55.96,98.99,31.09,1.62,18.57,25.11,36.16,43.23,3.63,267,Poor
Kolkata,03-01-2024,54.29,100.05,19.14,36.5,55.61,30.4,0.84,12.35,14.97,26.75,32.95,2.27,201,Poor
Kolkata,04-01-2024,47.11,96.07,50.89,40.23,89.54,30.58,1.29,11.3,9.01,29.35,40.74,2.95,91,Satisfactory
Kolkata,05-01-2024,91.78,170.2,84.79,41.06,125.79,33.6,1.79,12.03,9.37,34.39,44.32,4.22,182,Moderate
Kolkata,06-01-2024,94.41,179.61,85.61,47.39,132.87,31.25,1.66,12.34,24.44,34.21,41.75,4.56,217,Poor
Kolkata,07-01-2024,101.15,197.16,24.72,43.52,68.32,27.7,1.24,14.61,32.44,29.55,36.6,2.73,203,Poor
Kolkata,08-01-2024,107.83,220.72,61.19,46,107.26,30.95,1.2,12.53,30.36,40.68,50.93,4.17,264,Poor
Kolkata,09-01-2024,84.88,160.64,43.27,48.82,91.95,26.41,1.09,12.02,20.64,37.7,41.84,3.48,200,Moderate
Kolkata,10-01-2024,84.49,158.8,26.82,45.77,72.64,27.64,0.89,16.04,25.17,28.48,34.04,2.88,179,Moderate
Kolkata,11-01-2024,78.54,149.81,24.89,42.08,67.03,24.99,0.94,15.92,31.37,25.77,30.85,2.1,162,Moderate
Kolkata,12-01-2024,83.17,156.39,40.21,45.72,86,24.13,0.99,14.48,33.94,27.91,33.26,1.95,194,Moderate
Kolkata,13-01-2024,89.03,191.22,68.05,59.86,119.82,28.94,1.27,15.24,35.6,28.82,35.47,3.83,184,Moderate
Kolkata,14-01-2024,146.7,269.95,159.22,79.75,214.54,35.36,2.15,15.48,31.08,56.76,70.23,8.79,286,Poor
Kolkata,15-01-2024,176.49,325.84,151.75,94.33,224.09,39.65,2.22,19.24,35.41,64.44,70.44,10.65,338,Very Poor
Kolkata,16-01-2024,145.88,256.22,103.28,77.25,170.71,35.15,1.79,13.07,38.31,60.97,66.84,8.29,347,Very Poor
Kolkata,17-01-2024,111.02,211.36,109.92,67.76,171.93,35.51,1.48,13.02,34.49,44.01,47.53,6.08,277,Poor
Kolkata,18-01-2024,82.65,167.5,78.57,64.95,140.68,27.53,1.22,17.28,31.83,31.32,46.49,3.82,219,Poor
Kolkata,19-01-2024,83.41,176.12,45.12,51.05,93.6,31.03,1.01,14.21,34.6,24.37,30.22,2.84,196,Moderate
Kolkata,20-01-2024,62.35,125.7,20.22,39.97,60.07,23.2,0.8,12.65,39.43,19.31,23.37,1.71,148,Moderate
Kolkata,21-01-2024,75.02,157.98,62.34,54.45,105.24,23.12,1.11,13.18,39.37,29.26,39.26,4.05,172,Moderate
Kolkata,22-01-2024,102.79,200.55,88.75,70.22,149.82,27.56,1.14,13.87,38.81,33.93,46.14,4.94,229,Poor
Kolkata,23-01-2024,118.1,211.3,28.64,59.79,88.68,20.97,1.04,14.76,35.86,31.03,38.97,3.75,260,Poor
Kolkata,24-01-2024,84.27,164.39,50.67,58.79,109.03,21.23,0.93,15.39,38.16,29.23,35.12,3.42,248,Poor
Kolkata,25-01-2024,62.5,134.22,37.25,56.5,89.28,21.4,0.7,13.91,48.05,23.59,29.63,2.73,157,Moderate
Kolkata,26-01-2024,106.39,197.16,86.73,67.07,146.25,25.26,1.21,13.82,44.09,33.39,39.34,5.06,234,Poor
Kolkata,27-01-2024,107.8,216.85,60.88,68.55,123.03,26.97,1.23,12.15,40.5,22.26,28.74,3.44,254,Poor
Kolkata,28-01-2024,115.41,221.71,45.17,62.58,100.08,28.54,0.96,14.29,50.09,24.36,28.49,3.15,278,Poor
Kolkata,29-01-2024,51.86,121.15,16,36.64,46.36,30.89,0.48,9.23,48.43,15.1,19.37,0.95,175,Moderate
Kolkata,30-01-2024,56.91,118.12,23.53,36.89,60.37,24.69,0.81,8.57,31.85,23.23,29.03,2.09,102,Moderate
Kolkata,31-01-2024,73.09,154.08,50.69,49.78,100.07,27.8,0.88,11.97,36.63,21.68,30.86,3.01,163,Moderate
Kolkata,01-02-2024,61.11,135.39,53.87,55.94,106.07,25.27,0.81,13.1,42.88,24.76,35.45,3.07,159,Moderate
Kolkata,02-02-2024,67.01,158.46,66.93,59.8,122.47,29.23,0.98,14.75,40.56,21.46,33.04,2.93,174,Moderate
Kolkata,03-02-2024,66.42,139.53,50.78,55.57,106.17,26.17,0.83,10.73,43.77,19.62,27.41,2.58,156,Moderate
Kolkata,04-02-2024,79.24,168.58,57.23,69.37,124.05,29.31,0.9,17.62,41.3,23.17,34.46,3.37,184,Moderate
Kolkata,05-02-2024,101.36,203.72,46.16,67.53,113.86,27.79,0.95,27,47.61,22.97,32.33,3.43,222,Poor
Kolkata,06-02-2024,78.36,161.52,30.92,56.1,87.99,25.32,0.81,13.53,38.61,20.47,25.77,2.63,192,Moderate
Kolkata,07-02-2024,80.67,180.94,22.63,57.6,80.68,24.99,0.74,13.6,34.87,22.53,25.9,2.52,189,Moderate
Kolkata,08-02-2024,110.11,225.37,18.23,59.59,77.9,21.25,0.91,19.06,16.94,23.64,26.37,2.41,217,Poor
Kolkata,09-02-2024,89.17,174.34,22.96,52.41,75.49,20.03,0.77,13.76,36.55,19.44,21.84,1.63,246,Poor
Kolkata,10-02-2024,80.91,169.09,54.34,64.6,114.08,20.84,0.86,13.03,39.91,19.71,25.63,2.55,196,Moderate
Kolkata,11-02-2024,106.37,210.54,98.81,76.36,162.32,24.81,1.23,14.93,42.54,25.11,38.79,4.45,241,Poor
Kolkata,12-02-2024,101.11,203.59,126.15,85.22,192.55,26.78,1.44,14.79,44.09,28.41,44.07,4.94,247,Poor
Kolkata,13-02-2024,99.03,204.3,76.98,79.66,148.11,25.53,1.11,13.39,40.69,25.61,36.32,4.31,240,Poor
Kolkata,14-02-2024,106.87,217.18,79.9,80.75,153.8,33.36,1.12,19.36,44.77,28.03,34.51,5.62,254,Poor
Kolkata,15-02-2024,71.25,157.73,48.61,66.46,114.34,29.58,0.88,14.99,43.65,14.46,25.71,3.09,185,Moderate
Kolkata,16-02-2024,100.15,211.64,59.42,71.03,126.21,33.1,0.97,15.38,45.41,13.42,22.79,3.96,219,Poor
Kolkata,17-02-2024,101.37,207.97,48.81,70.05,118.95,33.49,0.96,13.14,45.61,13.41,23,3.94,228,Poor
Kolkata,18-02-2024,92.52,190.61,32.88,54.74,88.24,35.44,0.82,12.79,44.8,11.52,20.69,3.02,226,Poor
Kolkata,19-02-2024,84.06,157.66,14.88,42.4,56.58,39.24,0.53,29.47,44.52,8.42,14.1,1.6,203,Poor
Kolkata,20-02-2024,58.63,115.09,9.42,36.14,45.59,29.37,0.44,24.4,48.09,5.88,12.06,1.37,157,Moderate
Kolkata,21-02-2024,81.15,175.18,53.7,57.85,108,28.02,0.86,12.45,38.87,13,21.41,2.75,162,Moderate
Kolkata,22-02-2024,107.24,208.66,49.64,66.31,115.93,28.94,1,15.01,48.21,16.41,29.85,3.98,242,Poor
Kolkata,23-02-2024,94.78,189.57,33.97,53.2,86.54,30.88,0.78,11.4,39.25,11.44,17.9,2.95,233,Poor
Kolkata,24-02-2024,106.36,205.48,52.73,59.18,111.64,36.52,0.97,12.99,26.89,14.8,21.77,3.65,209,Poor
Kolkata,25-02-2024,82.03,136.88,24.71,53.5,78.26,35.78,0.75,8.34,16.49,13.44,21.46,2.75,237,Poor
Kolkata,26-02-2024,40.94,84.42,22.93,40.31,63.34,32.19,0.51,11.03,27.21,6.73,17.84,1.77,116,Moderate
Kolkata,27-02-2024,45,89.71,19.39,45.61,65.07,28.23,0.67,11.59,37.56,9.06,16.74,2.17,91,Satisfactory
Kolkata,28-02-2024,73.23,141.5,20.01,47.57,67.78,26.35,0.78,10.72,45.84,9.71,19.66,2.4,142,Moderate
Kolkata,29-02-2024,73.68,141.14,40.41,57.35,97.62,28.26,0.92,11.26,44.83,13.07,23.04,2.94,167,Moderate
Kolkata,01-03-2024,92.08,173.74,56.32,59.52,115.46,29.07,1.22,13.39,48.24,14.32,22.98,3.52,196,Moderate
Kolkata,02-03-2024,97.45,183.82,45.4,54.31,99.7,27.63,1.09,14.25,41.92,11.31,18.57,3.5,222,Poor
Kolkata,03-03-2024,82.48,149.76,11.03,38.23,49.24,28.48,0.81,10.52,49.7,8.47,12.82,1.6,194,Moderate
Kolkata,04-03-2024,50.13,86.22,9.34,30.3,39.69,26.21,0.6,11.45,37.8,5.91,11.48,1.23,127,Moderate
Kolkata,05-03-2024,34.26,71.62,15.34,33.77,49.13,25.91,0.68,9.3,33.35,7.67,14.45,1.71,89,Satisfactory
Kolkata,06-03-2024,36.1,72.34,20.44,29.89,50.34,24.57,0.6,8.44,21.39,6.9,12.41,1.56,90,Satisfactory
Kolkata,07-03-2024,32.81,58.09,8.91,25.75,34.7,24.09,0.67,8.05,27.46,6.85,11.84,1.56,69,Satisfactory
Kolkata,08-03-2024,37.96,73.49,20.34,30.23,50.59,23.21,0.8,9.51,31.98,5.63,12.38,1.57,82,Satisfactory
Kolkata,09-03-2024,57.01,110.73,20.9,35.23,56.18,22.91,0.72,11.02,49.97,6.16,14.48,1.98,128,Moderate
Kolkata,10-03-2024,65.59,119.8,14.37,38.92,53.35,22.14,0.87,12.04,57.59,8.96,15.43,2.48,149,Moderate
Kolkata,11-03-2024,56.77,111.27,6.29,30.92,37.2,23.59,0.67,13.6,59.48,5.56,11.84,1.45,143,Moderate
Kolkata,12-03-2024,57.54,114.2,7.71,33.63,41.39,24.25,0.72,12.66,36.42,6.7,12.52,1.46,120,Moderate
Kolkata,13-03-2024,57.2,110.82,12.35,39.86,49.84,24.08,0.83,11.76,41.17,8.96,15.47,2.86,126,Moderate
Kolkata,14-03-2024,52.17,110.27,8.16,23.32,29.75,23.42,0.55,9.19,56.6,5.37,10.22,1.18,132,Moderate
Kolkata,15-03-2024,23.34,55.65,7.32,26.71,33.42,23.08,0.54,11.89,47.47,3.34,9.39,1,92,Satisfactory
Kolkata,16-03-2024,56.05,116.34,17.27,38.02,55.35,23.07,0.85,20.02,46,8.37,14.75,2.04,107,Moderate
Kolkata,17-03-2024,61.94,118.28,16.78,37.15,54,22.89,0.83,10.65,53.69,11.27,18.97,2.15,138,Moderate
Kolkata,18-03-2024,77.16,148.45,18.82,42.14,61.03,25.06,0.93,13.79,55.84,10.61,19.49,2.8,156,Moderate
Kolkata,19-03-2024,86.38,149.16,19.93,45.5,65.46,22.38,0.83,15.41,61.26,10.84,18.66,2.66,207,Poor
Kolkata,20-03-2024,42.09,82.64,11.39,31.8,43.24,21.18,0.63,14.56,62.06,6.08,14.16,1.75,139,Moderate
Kolkata,21-03-2024,47.22,86.73,12.61,26.91,39.57,21.54,0.55,14.65,55.33,6,12.07,1.34,117,Moderate
Kolkata,22-03-2024,16.18,30.44,5.32,17.81,22.63,19.72,0.38,8.37,57.24,2,7.4,0.54,83,Satisfactory
Kolkata,23-03-2024,29.31,56.35,6.39,17.95,24.39,20.61,0.53,10.22,62,3.04,7.53,0.65,99,Satisfactory
Kolkata,24-03-2024,33.21,52.19,5.56,13.92,19.53,19.63,0.52,9.68,48.07,3.4,7.69,0.66,88,Satisfactory
Kolkata,25-03-2024,53.01,77.59,5.92,15.94,21.92,19.44,0.57,12.52,44.48,4.3,9.36,1.01,96,Satisfactory
Kolkata,26-03-2024,37.02,60.49,5.62,14.36,20.02,19.23,0.52,6.8,47.17,2.77,7.92,0.7,95,Satisfactory
Kolkata,27-03-2024,48.1,83.63,5.25,14.86,20.16,18.61,0.55,11.62,60.57,3.68,7.67,0.74,106,Moderate
Kolkata,28-03-2024,46.57,77.11,6.29,15.71,21.9,18.62,0.57,11.46,58.18,3.34,6.79,0.76,100,Satisfactory
Kolkata,29-03-2024,40.85,68.04,4.77,14.53,19.36,18.28,0.54,9.52,64.88,3.54,6.94,0.79,101,Moderate
Kolkata,30-03-2024,43.56,71.92,4.98,16.55,21.58,18.02,0.54,10.03,68.67,3.54,6.86,0.77,107,Moderate
Kolkata,31-03-2024,44.67,76.1,5.16,19.05,24.25,18.77,0.54,9.83,66.03,3.51,6.43,0.8,110,Moderate
Kolkata,01-04-2024,50.19,78.52,5.04,12.41,17.49,19.22,0.57,11.65,69.65,2.61,6.5,0.51,117,Moderate
Kolkata,02-04-2024,42.51,62.04,5.02,11.91,16.97,17.94,0.56,7.73,59.02,2.23,5.97,0.43,100,Satisfactory
Kolkata,03-04-2024,43.08,71.67,5.13,13.25,18.42,17.37,0.62,7.33,58.44,3.05,7.42,0.66,100,Satisfactory
Kolkata,04-04-2024,60.85,100.15,5.21,14.82,20.07,17.56,0.55,9.55,74.08,4.53,8.06,0.76,129,Moderate
Kolkata,05-04-2024,47.78,75.16,6.62,11.03,17.57,17.75,0.45,9.11,62.77,2.67,6.64,0.52,112,Moderate
Kolkata,06-04-2024,38.78,70.1,5.08,14.7,19.83,16.75,0.41,9.56,49.58,2.78,6.73,0.56,96,Satisfactory
Kolkata,07-04-2024,39.33,74.46,4.97,11.32,16.34,16.76,0.39,13.28,63.72,2.14,5.68,0.36,95,Satisfactory
Kolkata,08-04-2024,23.45,48.43,4.95,11.92,16.93,16.23,0.34,10,57.56,1.95,6.44,0.44,82,Satisfactory
Kolkata,09-04-2024,20.26,43.54,4.75,12.71,17.5,15.23,0.33,12.12,74.55,1.77,6.3,0.39,100,Satisfactory
Kolkata,10-04-2024,19.11,37.8,4.27,9.24,13.56,15.46,0.38,8.23,51.65,1.63,6.95,0.34,79,Satisfactory
